date,death,vac,death_index,vac_index
2021-06-28,7911.5713,43.12382,53.3772183241128,0.000098700003561308
2021-06-29,7884.5713,42.722588,53.1950566725138,0.0000977816804668115
2021-06-30,7811.2856,42.02345,52.7006180002699,0.0000961815225241745
2021-07-01,7775.5713,41.1055,52.4596633382809,0.0000940805567871618
2021-07-02,7813.2856,39.70984,52.7141114559439,0.000090886228293759
2021-07-03,7778.857,38.498784,52.481831061935,0.0000881144137487363
2021-07-04,7666.5713,36.875156,51.724270004048,0.000084398321589409
2021-07-05,7681.7144,35.785464,51.8264363783565,0.0000819042799140489
2021-07-06,7695.4287,34.649396,51.9189630279315,0.0000793040947809626
2021-07-07,7788.143,33.748984,52.5444811766293,0.0000772432692880762
2021-07-08,7805.2856,33.536844,52.6601376332479,0.0000767577320894817
2021-07-09,7705.5713,32.914764,51.987392389691,0.0000753339412885874
2021-07-10,7761,31.688152,52.3613547429497,0.0000725265228185089
2021-07-11,7800.5713,31.361118,52.6283315342059,0.0000717780210168441
2021-07-12,7843.143,30.916762,52.9155512076643,0.0000707609975068097
2021-07-13,8003.4287,30.984456,53.9969552017272,0.0000709159327152648
2021-07-14,8033.2856,31.581136,54.1983915800837,0.0000722815890538026
2021-07-15,8003.7144,30.871034,53.9988827418702,0.0000706563371645012
2021-07-16,8054.2856,31.123104,54.3400728646606,0.0000712332644844302
2021-07-17,8036,31.660158,54.2167048981244,0.0000724624513169653
2021-07-18,8044.2856,31.925928,54.2726055862906,0.000073070734626433
2021-07-19,8021.2856,31.99399,54.1174308460397,0.0000732265120979647
2021-07-20,7935.857,31.503872,53.5410673323438,0.0000721047504278376
2021-07-21,9727.143,30.9087,65.6263864525705,0.0000707425455369075
2021-07-22,9746.286,31.432494,65.7555390635542,0.0000719413834335825
2021-07-23,9765.714,32.176006,65.8866144919714,0.0000736431027397078
2021-07-24,9850.143,32.67948,66.4562339765214,0.0000747954330664977
2021-07-25,9947.571,33.106402,67.1135541762245,0.0000757725543632752
2021-07-26,10101.286,34.54509,68.1506274456888,0.0000790653635514133
2021-07-27,10317.571,36.089936,69.6098434759142,0.0000826011427495843
2021-07-28,8696.857,37.681116,58.6753272163001,0.0000862429692776303
2021-07-29,8960.143,38.65908,60.4516462015922,0.0000884812925588895
2021-07-30,9116.429,39.51546,61.5060653083255,0.0000904413394436468
2021-07-31,9202,40.33669,62.0833895560653,0.0000923209364720328
2021-08-01,9299,41.551724,62.7378221562542,0.0000951018556978136
2021-08-02,9354,42.05767,63.1088921872892,0.0000962598438352706
2021-08-03,9406,42.954092,63.4597220348131,0.0000983115371822986
2021-08-04,9498.571,42.625576,64.084273377412,0.0000975596434407435
2021-08-05,9488.286,41.848124,64.0148832816084,0.0000957802436758631
2021-08-06,9599.429,41.36051,64.764734853596,0.0000946642130566707
2021-08-07,9687.571,40.816196,65.3594049386048,0.0000934184098384384
2021-08-08,9844.571,40.235876,66.4186412090136,0.0000920901975866783
2021-08-09,9963.429,39.227508,67.2205437862637,0.0000897822868962267
2021-08-10,9942.857,37.95985,67.0817501012009,0.0000868809240504834
2021-08-11,9926.143,37.474924,66.9689852921333,0.000085771045613764
2021-08-12,9962.143,37.386424,67.2118674942653,0.0000855684904988605
2021-08-13,9904.571,37.324396,66.8234448792336,0.000085426523395276
2021-08-14,9892.857,37.191068,66.744413709351,0.0000851213678205884
2021-08-15,9956.714,36.29916,67.1752395088382,0.0000830800059287997
2021-08-16,9968.143,36.1999,67.2523478612873,0.0000828528237739373
2021-08-17,9904.143,36.162652,66.8205572797193,0.0000827675721025258
2021-08-18,9900.714,36.245016,66.7974227499663,0.0000829560833961292
2021-08-19,9965.571,35.902344,67.2349952772905,0.0000821717899912231
2021-08-20,10067,35.333416,67.9193091350695,0.0000808696512747057
2021-08-21,10054.429,35.08895,67.8344960194306,0.0000803101276733499
2021-08-22,10204.286,35.627092,68.8455404128997,0.0000815418046749812
2021-08-23,10193.571,35.679996,68.7732492241263,0.0000816628891472846
2021-08-24,10194.286,35.934916,68.7780731345297,0.000082246339428541
2021-08-25,10283.143,36.56918,69.377567129942,0.0000836980164612994
2021-08-26,10275.286,37.32834,69.3245580893267,0.0000854355502582498
2021-08-27,10160.286,39.033044,68.5486843880718,0.0000893372057904122
2021-08-28,10177.571,40.26939,68.6653015787343,0.0000921669030343718
2021-08-29,10120.143,40.90829,68.2778504925111,0.0000936291907508894
2021-08-30,9989.857,41.12117,67.3988463095399,0.0000941164216306708
2021-08-31,10034,40.665844,67.6966671164485,0.0000930742904414218
2021-09-01,9956.286,40.98751,67.172351909324,0.0000938105061882075
2021-09-02,9818.286,39.841176,66.2413034678181,0.0000911868246617925
2021-09-03,9805.429,37.473996,66.1545607880178,0.0000857689216460054
2021-09-04,9753.143,35.318788,65.8018013763325,0.0000808361713174084
2021-09-05,9696.143,34.396216,65.4172378896235,0.0000787246269392535
2021-09-06,9718.143,33.0137,65.5656659020375,0.000075560381885741
2021-09-07,9617.714,32.975008,64.8880987720955,0.0000754718252472569
2021-09-08,9499.429,32.114192,64.0900620698961,0.0000735016254304125
2021-09-09,9295.286,32.494116,62.7127648090676,0.0000743711796617636
2021-09-10,9070.714,32.408522,61.197638645257,0.0000741752756786558
2021-09-11,9019.143,33.795644,60.8497031439752,0.0000773500627531767
2021-09-12,8944,33.78251,60.3427337741196,0.00007732000220087
2021-09-13,8907.286,34.68933,60.095034408312,0.0000793954940573305
2021-09-14,8770.571,33.003576,59.1726555120766,0.0000755372104960994
2021-09-15,8646,31.90758,58.3322088786938,0.0000730287404880347
2021-09-16,8762.714,31.251904,59.1196464714613,0.0000715280565612614
2021-09-17,8897.286,31.014374,60.027567129942,0.000070984407787894
2021-09-18,8742.429,31.509072,58.9827890972878,0.0000721166519713122
2021-09-19,8697.143,31.455428,58.6772567804615,0.000071993873817822
2021-09-20,8538.429,30.216936,57.60645661854,0.0000691592648984208
2021-09-21,8413.571,30.562536,56.764073674268,0.0000699502597878065
2021-09-22,8379.571,30.099324,56.53468492781,0.0000688900794501267
2021-09-23,8288.286,30.101314,55.9188098772096,0.0000688946340792641
2021-09-24,8074.4287,30.602906,54.4759728781541,0.0000700426569628195
2021-09-25,7998.857,28.467582,53.9661111860747,0.0000651554163054625
2021-09-26,7917.143,27.810882,53.4148090676022,0.000063652388690128
2021-09-27,7728,29.197306,52.1387127243287,0.0000668255782113134
2021-09-28,7728.143,28.9838,52.1396775064094,0.0000663369145687984
2021-09-29,7719.2856,29.900888,52.079919039266,0.0000684359073961043
2021-09-30,7638.2856,29.494302,51.533434084469,0.0000675053302893457
2021-10-01,7615.143,28.4741,51.3772972608285,0.0000651703344324561
2021-10-02,7527.857,28.578912,50.7884023748482,0.0000654102237737359
2021-10-03,7485.5713,28.313656,50.5031122655512,0.0000648031168860655
2021-10-04,7386,26.557406,49.831331804075,0.0000607834850154532
2021-10-05,7208.7144,26.630364,48.6352341114559,0.0000609504682479179
2021-10-06,7026.4287,25.2701,47.4054021049791,0.000057837152645443
2021-10-07,6944.143,24.494122,46.8502428822021,0.000056061126510386
2021-10-08,6884.143,24.79367,46.4454392119822,0.0000567467194997543
2021-10-09,6823.143,24.869158,46.0338888139252,0.0000569194932908711
2021-10-10,6908.857,25.386362,46.6121778437458,0.0000581032482699504
2021-10-11,6835.7144,25.057164,46.1187046282553,0.0000573497935951935
2021-10-12,6878.2856,24.804372,46.4059209283498,0.0000567712137917283
2021-10-13,6846.143,24.663664,46.1890635541762,0.0000564491671803403
2021-10-14,6740.143,24.603112,45.4739104034543,0.0000563105782840959
2021-10-15,6646.4287,24.02591,44.8416455269195,0.0000549895023809038
2021-10-16,6591,23.29566,44.4676831736608,0.0000533181365881552
2021-10-17,6584.143,22.918332,44.4214208608825,0.0000524545239735079
2021-10-18,6595.7144,23.48616,44.4994899473755,0.0000537541450558288
2021-10-19,6512.7144,24.166008,43.9395115369046,0.0000553101528496918
2021-10-20,6660.2856,25.193852,44.935134259884,0.0000576626393979723
2021-10-21,6656,25.374202,44.9062204830657,0.0000580754169682869
2021-10-22,6674,26.067112,45.0276615841317,0.0000596613205238547
2021-10-23,6694.4287,26.402614,45.1654884630954,0.0000604292035313161
2021-10-24,7050.4287,26.921154,47.5673235730671,0.0000616160162915651
2021-10-25,7045.4287,26.679374,47.5335899338821,0.0000610626402951656
2021-10-26,7040.857,26.713236,47.5027459182297,0.0000611401422307685
2021-10-27,6951.5713,26.405686,46.9003596005937,0.0000604362345969995
2021-10-28,7109,27.122946,47.9624881932263,0.0000620778694186453
2021-10-29,7164.4287,27.921806,48.336450546485,0.0000639062669225071
2021-10-30,7185.5713,30.123198,48.4790939144515,0.0000689447212672251
2021-10-31,7269.7144,30.038094,49.0467845095129,0.0000687499387757139
2021-11-01,7209.5713,30.324412,48.6410153825395,0.0000694052514919729
2021-11-02,7195.143,29.540802,48.5436715692889,0.0000676117575531086
2021-11-03,7180.857,29.879796,48.4472878154095,0.0000683876329047648
2021-11-04,7018.5713,30.074472,47.3523903656726,0.0000688331992273518
2021-11-05,6890.2856,29.288066,46.4868816623937,0.0000670333059201115
2021-11-06,6845.4287,27.840184,46.1842443664823,0.0000637194538876071
2021-11-07,7031,28.419926,47.4362434219404,0.0000650463432370349
2021-11-08,7045.4287,29.370916,47.5335899338821,0.0000672229295502782
2021-11-09,7042.5713,30.644252,47.5143118337606,0.0000701372879659924
2021-11-10,7061.5713,31.340004,47.6424996626636,0.0000717296961728207
2021-11-11,7060.143,31.653072,47.632863311294,0.0000724462331752229
2021-11-12,7081.4287,32.719434,47.776472136014,0.0000748868781180327
2021-11-13,7049.143,33.430758,47.558649305087,0.0000765149268700506
2021-11-14,7218.143,32.912134,48.6988463095399,0.0000753279218540994
2021-11-15,7295.2856,32.239786,49.2193064363784,0.00007378907974794
2021-11-16,7290,31.734838,49.1836459317231,0.0000726333757913268
2021-11-17,7312.143,31.32708,49.3330387262178,0.0000717001162597697
2021-11-18,7341,30.952492,49.5277290514101,0.0000708427748430301
2021-11-19,7439.4287,30.178208,50.1918007016597,0.0000690706258646357
2021-11-20,7828.4287,30.472594,52.8162778302523,0.0000697444042833472
2021-11-21,7814.857,30.458228,52.7247132640669,0.0000697115239807404
2021-11-22,7744.857,31.034512,52.252442315477,0.0000710304988037576
2021-11-23,7784,31.483894,52.5165294832006,0.0000720590256133117
2021-11-24,7794.2856,31.86036,52.5859236270409,0.0000729206653182523
2021-11-25,7812.4287,31.828526,52.7083301848603,0.0000728478049846044
2021-11-26,7759.4287,32.987954,52.3507536094994,0.0000755014555129918
2021-11-27,7281.143,31.944528,49.1238901632708,0.0000731133055319381
2021-11-28,7169,33.22,48.3672918634462,0.0000760325527355103
2021-11-29,7151.7144,33.62142,48.250670624747,0.0000769513061165786
2021-11-30,7147.5713,34.498396,48.2227182566455,0.0000789584922685285
2021-12-01,7195.143,35.28665,48.5436715692889,0.0000807626152012189
2021-12-02,7196,36.493124,48.5494535150452,0.0000835239426554339
2021-12-03,7247.857,35.958824,48.8993185804885,0.0000823010590634236
2021-12-04,7375.4287,37.61177,49.7600101200918,0.0000860842530403637
2021-12-05,7698.857,36.77665,51.942092834975,0.0000841728651583505
2021-12-06,7723.2856,36.30772,52.106905950614,0.0000830995977003655
2021-12-07,7722.7144,35.636344,52.1030522196735,0.0000815629802673325
2021-12-08,7633,34.548708,51.4977735798138,0.0000790736442791615
2021-12-09,7620.2856,34.352548,51.4119929834031,0.0000786246814391676
2021-12-10,7565.7144,34.19192,51.0438159492646,0.0000782570427612387
2021-12-11,7506.5713,35.004668,50.6447935501282,0.000080117226541211
2021-12-12,7112.143,35.134544,47.983693158818,0.0000804144813220381
2021-12-13,7057.857,35.473956,47.6174402914586,0.0000811913133746891
2021-12-14,7051.4287,36.51749,47.5740703009041,0.0000835797105416457
2021-12-15,7041.4287,37.299228,47.5066030225341,0.0000853689199248591
2021-12-16,7014.7144,37.26338,47.3263689110781,0.0000852868725151523
2021-12-17,7041.5713,38.606052,47.5075651059236,0.0000883599242805494
2021-12-18,6985.857,37.882292,47.1316758871947,0.0000867034125295605
2021-12-19,6764.5713,38.11059,45.6387214950749,0.0000872259314857438
2021-12-20,6716,39.544536,45.3110241532857,0.0000905078873817364
2021-12-21,6723.7144,39.76052,45.3630711105114,0.0000910022225674687
2021-12-22,6755.7144,39.484324,45.5789664012954,0.0000903700766633345
2021-12-23,6790,39.865704,45.8102820132236,0.0000912429633268586
2021-12-24,6731.4287,38.433424,45.4151173930644,0.0000879648205022946
2021-12-25,6984,37.531308,47.1191472136014,0.0000859000949651619
2021-12-26,6653.7144,36.717628,44.8908001619215,0.0000840377780623976
2021-12-27,6593.857,35.46636,44.4869585750911,0.0000811739279661828
2021-12-28,6507.5713,35.22858,43.9048124409661,0.0000806297070032252
2021-12-29,6520.857,36.361564,43.9944474429902,0.0000832228336055277
2021-12-30,6538,35.67989,44.1101065982998,0.0000816626465388984
2021-12-31,6481.7144,35.763356,43.7303629739576,0.0000818536800442152
2022-01-01,6216.5713,33.9921,41.9415146403994,0.0000777997030656453
2022-01-02,6098.7144,33.468344,41.146366212387,0.000076600952141788
2022-01-03,6083.143,33.19902,41.0413102145459,0.0000759845345851072
2022-01-04,6056.143,32.197424,40.859148562947,0.0000736921233662728
2022-01-05,6054.2856,30.939588,40.8466171906625,0.0000708132407051463
2022-01-06,6093.857,31.03647,41.1135946565916,0.0000710349801926274
2022-01-07,6123,32.106518,41.3102145459452,0.000073484061498754
2022-01-08,6257.143,32.792718,42.2152408581838,0.000075054607485723
2022-01-09,6520.2856,34.14007,43.9905923627041,0.0000781383706402472
2022-01-10,6630.5713,34.215496,44.734659964917,0.0000783110025283456
2022-01-11,6805.143,35.15184,45.9124477128593,0.0000804540676866411
2022-01-12,6886,34.872548,46.4579678855755,0.0000798148357866229
2022-01-13,7067,34.793076,47.6791256240723,0.000079632943582198
2022-01-14,7203.143,32.710326,48.5976453919849,0.0000748660321068854
2022-01-15,7276.857,33.554068,49.0949736877614,0.0000767971536634828
2022-01-16,7477.5713,33.407498,50.4491384428552,0.0000764616903505856
2022-01-17,7726.5713,33.603204,52.129073674268,0.0000769096140942838
2022-01-18,7770.857,31.074326,52.427857239239,0.0000711216234291221
2022-01-19,7745.5713,31.812124,52.257261503171,0.0000728102647699757
2022-01-20,7696.2856,31.109372,51.924744299015,0.0000712018352546239
2022-01-21,7975,31.55992,53.8051545000675,0.0000722330307564264
2022-01-22,8180.4287,30.837234,55.191126028876,0.0000705789771319166
2022-01-23,8533.429,29.766908,57.572722979355,0.0000681292595509658
2022-01-24,8517.286,28.34764,57.4638105518823,0.0000648808980501884
2022-01-25,8676.857,29.00448,58.5403926595601,0.0000663842460916933
2022-01-26,8967.429,27.24286,60.5008028606126,0.0000623523235886852
2022-01-27,9179.571,26.602364,61.9320671974093,0.0000608863830138242
2022-01-28,9287.857,26.07938,62.6626433679665,0.0000596893990114212
2022-01-29,9444.286,25.35741,63.7180272567805,0.0000580369841378975
2022-01-30,9690.857,25.29654,65.3815746862772,0.0000578976674164944
2022-01-31,9938.714,25.10298,67.0537984077722,0.0000574546553482378
2022-02-01,9993.857,23.989392,67.4258332208879,0.0000549059215030954
2022-02-02,10207.429,23.102782,68.8667453784914,0.0000528766854531005
2022-02-03,10499.429,22.321138,70.8367899068952,0.0000510876912131728
2022-02-04,10611.714,21.718406,71.5943462420726,0.0000497081833090374
2022-02-05,10713.714,21.820854,72.2825124814465,0.000049942662025553
2022-02-06,10839.143,21.477826,73.1287478073135,0.0000491575538226705
2022-02-07,10885.571,21.109006,73.4419848873297,0.0000483134139641542
2022-02-08,10961.143,22.01078,73.9518486034273,0.0000503773567459276
2022-02-09,11002.143,23.175626,74.2284644447443,0.0000530434077671121
2022-02-10,11009,23.501858,74.2747267575226,0.0000537900739845717
2022-02-11,10993.571,24.883868,74.1706314937256,0.0000569531609263539
2022-02-12,10925.857,24.928856,73.713783564971,0.0000570561275874757
2022-02-13,10922.143,25.465382,73.6887262177844,0.0000582841059555964
2022-02-14,10754,25.899604,72.5543111590878,0.0000592779351884056
2022-02-15,10627.286,25.559224,71.6994062879503,0.0000584988876176616
2022-02-16,10476.286,24.796218,70.6806503845635,0.0000567525512560569
2022-02-17,10255.714,25.506906,69.1925111321009,0.0000583791443577575
2022-02-18,10204.714,24.606332,68.848428012414,0.0000563179480860167
2022-02-19,10132.429,25.003782,68.3607407907165,0.0000572276150963938
2022-02-20,9945,24.265662,67.0962083389556,0.0000555382367753482
2022-02-21,9840.571,24.060788,66.3916542976656,0.000055069329695001
2022-02-22,9784.857,23.734194,66.0157671029551,0.0000543218349470148
2022-02-23,9436.857,23.584914,63.6679058156794,0.0000539801690989607
2022-02-24,9353.286,23.21651,63.1040750236135,0.0000531369813639224
2022-02-25,9144.286,23.053598,61.6940089056807,0.0000527641151618981
2022-02-26,9057.571,22.51921,61.1089664012954,0.000051541030159152
2022-02-27,8497.143,22.579236,57.3279112130617,0.0000516784151684989
2022-02-28,8557.143,22.835754,57.7327148832816,0.0000522655228856153
2022-03-01,8434.429,21.719106,56.9047969234921,0.0000497097854398898
2022-03-02,8483.714,21.03359,57.2373094049386,0.0000481408049636394
2022-03-03,8080.4287,19.925178,54.5164532451761,0.0000456039177317709
2022-03-04,7961.5713,18.996202,53.7145547159628,0.0000434777161450754
2022-03-05,7655.2856,18.380364,51.648128457698,0.0000420682117738674
2022-03-06,7417.2856,17.767532,50.0424072324922,0.000040665587410291
2022-03-07,7141.5713,16.808634,48.1822378896235,0.0000384709015959329
2022-03-08,7033,16.939678,47.4497368776144,0.0000387708296465251
2022-03-09,6822.143,16.664459,46.0271420860882,0.0000381409198593091
2022-03-10,6734.7144,16.582511,45.4372851167184,0.0000379533606891836
2022-03-11,6553.5713,16.405528,44.2151619214681,0.0000375482893682688
2022-03-12,6458.4287,16.017533,43.5732606935636,0.0000366602625681901
2022-03-13,6253.857,15.943647,42.1930711105114,0.0000364911553679669
2022-03-14,6173.5713,15.811555,41.6514053434084,0.0000361888286986129
2022-03-15,6026.4287,15.820713,40.65867426798,0.0000362097891476783
2022-03-16,5748.143,15.754015,38.7811563891513,0.0000360571335425503
2022-03-17,5632.5713,15.495366,38.001425583592,0.0000354651484813676
2022-03-18,5443.857,15.051691,36.7282215625422,0.0000344496836157768
2022-03-19,5337.857,14.783181,36.0130684118203,0.0000338351291084014
2022-03-20,5179.2856,14.777664,34.9432303332884,0.0000338225020285265
2022-03-21,5099,14.690548,34.4015652408582,0.000033623114555194
2022-03-22,6631.2856,14.986994,44.739479152611,0.0000343016078161281
2022-03-23,6666.857,15.2649,44.979469707192,0.0000349376674970587
2022-03-24,6525.2856,15.409882,44.0243260018891,0.0000352694962616794
2022-03-25,6396,15.476024,43.152071245446,0.000035420879317159
2022-03-26,6819.4287,15.948288,46.0088294427203,0.0000365017774955179
2022-03-27,6639.4287,16.099986,44.7944184320605,0.0000368489775612877
2022-03-28,6514.5713,16.995902,43.9520395358251,0.0000388995127965853
2022-03-29,4862.4287,17.360984,32.8054830657131,0.0000397350972763501
2022-03-30,4791.857,17.639664,32.3293550128188,0.0000403729284562517
2022-03-31,4692,17.520282,31.6556470111996,0.0000400996919056596
2022-04-01,4631,17.121374,31.2440966131426,0.0000391866878855928
2022-04-02,3976.1428,16.451582,26.8259533126434,0.0000376536958458029
2022-04-03,3837,16.105343,25.8871947105654,0.0000368612384398248
2022-04-04,3766.5715,14.603327,25.4120327890973,0.0000334234867622336
2022-04-05,3706,13.443799,25.0033733639185,0.0000307696073580102
2022-04-06,3562.5715,12.20439,24.0357003103495,0.0000279328996471925
2022-04-07,3466.1428,11.657224,23.3851221157739,0.0000266805688901161
2022-04-08,3373.1428,11.637984,22.7576764269329,0.0000266365331792602
2022-04-09,3323,11.537554,22.4193766023479,0.0000264066731771161
2022-04-10,3267.7144,11.255295,22.0463797058427,0.0000257606505310423
2022-04-11,3241.5715,11.242709,21.8700006746728,0.0000257318442183171
2022-04-12,3157.2856,11.032755,21.3013466468763,0.0000252513102454986
2022-04-13,3115.7144,10.711469,21.0208770746188,0.0000245159642268899
2022-04-14,3077.1428,10.365188,20.7606449871812,0.0000237234106930607
2022-04-15,2967.8572,9.752639,20.0233247874781,0.0000223214340481004
2022-04-16,2906.2856,9.39465,19.6079179597895,0.0000215020837313866
2022-04-17,2743.5715,9.221206,18.5101302118473,0.0000211051123263096
2022-04-18,2690.4285,9.055077,18.1515888544056,0.0000207248831886396
2022-04-19,2641.1428,9.203775,17.8190716502496,0.0000210652169793278
2022-04-20,2582.1428,9.259879,17.4210147078667,0.0000211936254783848
2022-04-21,2516.1428,9.546777,16.9757306706247,0.000021850265674493
2022-04-22,2499,10.007146,16.8600728646606,0.0000229039390721538
2022-04-23,2464.4285,10.298657,16.6268283632438,0.0000235711373105789
2022-04-24,2404.8572,10.464259,16.2249170152476,0.0000239501602725929
2022-04-25,2368.8572,10.512065,15.9820348131156,0.0000240595766547746
2022-04-26,2551.8572,10.341283,17.2166860072865,0.0000236686979244532
2022-04-27,2499.5715,10.746678,16.8639286196195,0.0000245965491200045
2022-04-28,2474.2856,10.653088,16.6933315342059,0.0000243823442250461
2022-04-29,2443.1428,10.746283,16.4832195385238,0.0000245956450604521
2022-04-30,2353,10.509381,15.8750506004588,0.000024053433627335
2022-05-01,2323.4285,10.355245,15.675539738227,0.0000237006535686824
2022-05-02,2311.4285,9.868848,15.594579004183,0.0000225874083684147
2022-05-03,2079.8572,9.304212,14.0322304682229,0.0000212950930027805
2022-05-04,2034.5714,8.352219,13.7266995007421,0.0000191162110649016
2022-05-05,2008.7142,7.744401,13.5522480097153,0.0000177250625357447
2022-05-06,1972.7142,7.2402935,13.3093658075833,0.0000165712822805335
2022-05-07,1949.2858,7.084717,13.151300769127,0.0000162152052654626
2022-05-08,1843.7142,6.991603,12.4390379166104,0.0000160020898194838
2022-05-09,1799.2858,7.1370535,12.1392915935771,0.0000163349908673964
2022-05-10,1759.2858,7.2898025,11.8694224800972,0.000016684596418203
2022-05-11,1753.4286,7.7225,11.8299055458103,0.0000176749364388916
2022-05-12,1720.2858,7.9411695,11.6063000944542,0.000018175418085201
2022-05-13,1670.5714,7.877772,11.2708905680745,0.0000180303165270417
2022-05-14,1651.5714,7.8354555,11.1427027391715,0.00001793346428388
2022-05-15,1600.1428,7.8007275,10.7957279719336,0.0000178539802835369
2022-05-16,1591.8572,7.806944,10.7398272837674,0.0000178682083498849
2022-05-17,1593.1428,7.8225405,10.7485008770746,0.0000179039049696543
2022-05-18,1599.1428,7.7119505,10.7889812440966,0.0000176507911825676
2022-05-19,1580.2858,7.7178225,10.6617581972743,0.0000176642307716604
2022-05-20,1558.5714,7.82288,10.5152570503306,0.0000179046820031177
2022-05-21,1528.8572,7.857381,10.3147834300364,0.000017983646455313
2022-05-22,1482.8572,7.9178095,10.0044339495345,0.0000181219526898999
2022-05-23,1457.8572,7.8886785,9.8357657536095,0.0000180552788701004
2022-05-24,1456.1428,7.79437,9.82419916340575,0.0000178394295022601
2022-05-25,1456.8572,7.611144,9.8290190257725,0.0000174200694629007
2022-05-26,1466.2858,7.41154,9.89263122385643,0.0000169632241391133
2022-05-27,1492.8572,7.450845,10.0719012279045,0.0000170531837864724
2022-05-28,1519.5714,7.3737165,10.2521346646876,0.0000168766552872653
2022-05-29,1476.7142,7.1744415,9.96298880043179,0.0000164205629649784
2022-05-30,1483.2858,7.034,10.0073255970854,0.0000160991263076935
2022-05-31,1464,7.0254845,9.87720955336662,0.0000160796363858748
2022-06-01,1438.1428,7.054249,9.70275806233976,0.0000161454713757351
2022-06-02,1399.1428,6.859263,9.4396356766968,0.0000156991955380564
2022-06-03,1366.4286,6.5089315,9.21892187289165,0.0000148973713884881
2022-06-04,1343.4286,6.906214,9.06374713264067,0.0000158066550318398
2022-06-05,1324.5714,7.514532,8.93652273647281,0.000017198947940177
2022-06-06,1297,8.2004195,8.75050600458778,0.0000187687786901582
2022-06-07,1310.1428,8.959288,8.83917689920389,0.0000205056453140465
2022-06-08,1312.5714,9.281838,8.85556200242882,0.0000212438843232229
2022-06-09,1333.4286,9.823489,8.99627985427068,0.0000224835925779411
2022-06-10,1375.2858,10.110009,9.27867899068952,0.000023139367623389
2022-06-11,1361.4286,9.832263,9.18518823370665,0.0000225036741437961
2022-06-12,1340.1428,9.418411,9.04157873431386,0.0000215564669187902
2022-06-13,1351.2858,8.93845,9.11675752260154,0.0000204579521673306
2022-06-14,1338.1428,8.25431,9.02808527863986,0.0000188921210225843
2022-06-15,1329.1428,7.9507845,8.96736472810687,0.0000181974244968371
2022-06-16,1288.2858,7.705061,8.6917136688706,0.000017635022781843
2022-06-17,1270.8572,7.566168,8.57412764809068,0.0000173171302668793
2022-06-18,1282.5714,7.4777125,8.65316016731885,0.0000171146770017229
2022-06-19,1309.7142,7.27989,8.83628525165295,0.0000166619091009547
2022-06-20,1312.5714,7.603319,8.85556200242882,0.0000174021599287299
2022-06-21,1332.8572,8.0144715,8.99242477398462,0.0000183431886505417
2022-06-22,1314,8.521061,8.86520037781676,0.0000195026496040036
2022-06-23,1355.4286,8.99192,9.14470786668466,0.000020580332076866
2022-06-24,1339.7142,9.514322,9.03868708676292,0.0000217759840219032
2022-06-25,1422.7142,9.962811,9.59866549723384,0.0000228024669702415
2022-06-26,1486.5714,10.527975,10.0294926460667,0.00002409599080029
2022-06-27,1522.2858,10.271451,10.2704479827284,0.0000235088693506234
2022-06-28,1508.4286,10.156133,10.1769572257455,0.0000232449343140083
2022-06-29,1537,9.883521,10.3697206854675,0.0000226209913198381
2022-06-30,1557.7142,9.386586,10.5094737552287,0.0000214836271839676
2022-07-01,1564.4286,8.851467,10.5547739846175,0.00002025886909886
2022-07-02,1560.5714,8.3400605,10.5287505060046,0.0000190883831963756
2022-07-03,1620.8572,7.852423,10.9354823910403,0.0000179722987913616
2022-07-04,1628.5714,7.707408,10.9875279989205,0.000017640394497715
2022-07-05,1642,7.404763,11.0781271083524,0.0000169477132237043
2022-07-06,1634,7.176175,11.0241532856565,0.0000164245305275963
2022-07-07,1642.1428,7.2025225,11.0790905410876,0.0000164848335884994
2022-07-08,1692.1428,7.378929,11.4164269329375,0.0000168885854402193
2022-07-09,1720.1428,7.4390785,11.6053353123735,0.0000170262531112237
2022-07-10,1782.2858,7.4502815,12.0245972203481,0.0000170518940711363
2022-07-11,1805.7142,7.6284055,12.1826622588045,0.0000174595768653404
2022-07-12,1823.1428,7.4809865,12.3002482795844,0.0000171221703965951
2022-07-13,1883.2858,7.4811535,12.706016731885,0.0000171225526192413
2022-07-14,1915.2858,7.7195535,12.921912022669,0.0000176681926123824
2022-07-15,1948.2858,7.7886585,13.14455404129,0.0000178263572588841
2022-07-16,1976,7.8505125,13.3315342059101,0.0000179679261185139
2022-07-17,2093.7144,7.98527,14.1257212252058,0.0000182763534732778
2022-07-18,2120.5715,8.454942,14.3069187693968,0.0000193513191899663
2022-07-19,2155.4285,9.289973,14.5420894616111,0.0000212625033724854
2022-07-20,2180.8572,9.696079,14.7136499797598,0.000022191981875231
2022-07-21,2227.8572,9.879374,15.0307461880988,0.0000226114998389172
2022-07-22,2251.1428,10.167128,15.18784779382,0.0000232700992121819
2022-07-23,2301.1428,10.540601,15.52518418567,0.0000241248886633496
2022-07-24,2366.5715,10.744739,15.9666138172986,0.0000245921112175435
2022-07-25,2422.4285,10.268577,16.3434657940899,0.0000235022914590954
2022-07-26,2445.1428,9.841344,16.4967129941978,0.0000225244583584677
2022-07-27,2471.2856,9.698349,16.6730913506949,0.0000221971773567093
2022-07-28,2471,9.628246,16.6711644852247,0.0000220367285293638
2022-07-29,2470.7144,9.492916,16.6692376197544,0.0000217269908604386
2022-07-30,2503.1428,9.388969,16.8880232087438,0.0000214890812951406
