fips,name,pop
42049,"Erie County, Pennsylvania",272046
42051,"Fayette County, Pennsylvania",130329
42053,"Forest County, Pennsylvania",7190
42055,"Franklin County, Pennsylvania",154954
42057,"Fulton County, Pennsylvania",14492
42059,"Greene County, Pennsylvania",36484
42061,"Huntingdon County, Pennsylvania",45145
42063,"Indiana County, Pennsylvania",84463
42065,"Jefferson County, Pennsylvania",43570
42067,"Juniata County, Pennsylvania",24657
42069,"Lackawanna County, Pennsylvania",210162
42071,"Lancaster County, Pennsylvania",543050
42073,"Lawrence County, Pennsylvania",86148
42075,"Lebanon County, Pennsylvania",140410
42077,"Lehigh County, Pennsylvania",367338
42079,"Luzerne County, Pennsylvania",317547
42081,"Lycoming County, Pennsylvania",114014
42083,"McKean County, Pennsylvania",41021
42085,"Mercer County, Pennsylvania",110519
42087,"Mifflin County, Pennsylvania",46179
42089,"Monroe County, Pennsylvania",168824
42091,"Montgomery County, Pennsylvania",827180
42093,"Montour County, Pennsylvania",18178
42095,"Northampton County, Pennsylvania",304233
42097,"Northumberland County, Pennsylvania",91234
42099,"Perry County, Pennsylvania",46133
42101,"Philadelphia County, Pennsylvania",1581531
42103,"Pike County, Pennsylvania",55660
42105,"Potter County, Pennsylvania",16685
42107,"Schuylkill County, Pennsylvania",141935
42109,"Snyder County, Pennsylvania",40452
42111,"Somerset County, Pennsylvania",73844
42113,"Sullivan County, Pennsylvania",6038
42115,"Susquehanna County, Pennsylvania",40604
42117,"Tioga County, Pennsylvania",40759
42119,"Union County, Pennsylvania",44831
42121,"Venango County, Pennsylvania",51355
42123,"Warren County, Pennsylvania",39466
42125,"Washington County, Pennsylvania",207081
42127,"Wayne County, Pennsylvania",51268
42129,"Westmoreland County, Pennsylvania",350722
42131,"Wyoming County, Pennsylvania",27078
42133,"York County, Pennsylvania",447628
44001,"Bristol County, Rhode Island",48645
44003,"Kent County, Rhode Island",164122
44005,"Newport County, Rhode Island",82731
44007,"Providence County, Rhode Island",636161
44009,"Washington County, Rhode Island",126139
45001,"Abbeville County, South Carolina",24582
45003,"Aiken County, South Carolina",169947
45005,"Allendale County, South Carolina",8789
45007,"Anderson County, South Carolina",200183
45009,"Bamberg County, South Carolina",14236
45011,"Barnwell County, South Carolina",21170
45013,"Beaufort County, South Carolina",189732
45015,"Berkeley County, South Carolina",222103
45017,"Calhoun County, South Carolina",14608
45019,"Charleston County, South Carolina",407543
45021,"Cherokee County, South Carolina",57110
45023,"Chester County, South Carolina",32260
45025,"Chesterfield County, South Carolina",45833
45027,"Clarendon County, South Carolina",33865
45029,"Colleton County, South Carolina",37624
45031,"Darlington County, South Carolina",66858
45033,"Dillon County, South Carolina",30473
45035,"Dorchester County, South Carolina",161309
45037,"Edgefield County, South Carolina",27021
45039,"Fairfield County, South Carolina",22406
45041,"Florence County, South Carolina",138237
45043,"Georgetown County, South Carolina",62150
45045,"Greenville County, South Carolina",516126
45047,"Greenwood County, South Carolina",70672
45049,"Hampton County, South Carolina",19223
45051,"Horry County, South Carolina",344186
45053,"Jasper County, South Carolina",29558
45055,"Kershaw County, South Carolina",65926
45057,"Lancaster County, South Carolina",95378
45059,"Laurens County, South Carolina",66990
45061,"Lee County, South Carolina",17144
45063,"Lexington County, South Carolina",295033
45065,"McCormick County, South Carolina",9495
45067,"Marion County, South Carolina",30954
45069,"Marlboro County, South Carolina",26376
45071,"Newberry County, South Carolina",38329
45073,"Oconee County, South Carolina",78314
45075,"Orangeburg County, South Carolina",86953
45077,"Pickens County, South Carolina",125381
45079,"Richland County, South Carolina",414660
45081,"Saluda County, South Carolina",20292
45083,"Spartanburg County, South Carolina",313791
45085,"Sumter County, South Carolina",106675
45087,"Union County, South Carolina",27325
45089,"Williamsburg County, South Carolina",30810
45091,"York County, South Carolina",273887
46003,"Aurora County, South Dakota",2757
46005,"Beadle County, South Dakota",18338
46007,"Bennett County, South Dakota",3430
46009,"Bon Homme County, South Dakota",6914
46011,"Brookings County, South Dakota",35115
46013,"Brown County, South Dakota",38988
46015,"Brule County, South Dakota",5233
46017,"Buffalo County, South Dakota",2005
46019,"Butte County, South Dakota",10295
46021,"Campbell County, South Dakota",1458
46023,"Charles Mix County, South Dakota",9324
46025,"Clark County, South Dakota",3715
46027,"Clay County, South Dakota",14076
46029,"Codington County, South Dakota",28133
46031,"Corson County, South Dakota",4106
46033,"Custer County, South Dakota",8826
46035,"Davison County, South Dakota",19890
46037,"Day County, South Dakota",5452
46039,"Deuel County, South Dakota",4309
46041,"Dewey County, South Dakota",5841
46043,"Douglas County, South Dakota",2913
46045,"Edmunds County, South Dakota",3876
46047,"Fall River County, South Dakota",6721
46049,"Faulk County, South Dakota",2315
46051,"Grant County, South Dakota",7125
46053,"Gregory County, South Dakota",4193
46055,"Haakon County, South Dakota",1935
46057,"Hamlin County, South Dakota",6104
46059,"Hand County, South Dakota",3064
46061,"Hanson County, South Dakota",3423
46063,"Harding County, South Dakota",1178
46065,"Hughes County, South Dakota",17560
46067,"Hutchinson County, South Dakota",7308
46069,"Hyde County, South Dakota",1446
46071,"Jackson County, South Dakota",3296
46073,"Jerauld County, South Dakota",2009
46075,"Jones County, South Dakota",873
46077,"Kingsbury County, South Dakota",4936
46079,"Lake County, South Dakota",12747
46081,"Lawrence County, South Dakota",25806
46083,"Lincoln County, South Dakota",58887
46085,"Lyman County, South Dakota",3831
46087,"McCook County, South Dakota",5543
46089,"McPherson County, South Dakota",2316
46091,"Marshall County, South Dakota",4881
46093,"Meade County, South Dakota",28149
46095,"Mellette County, South Dakota",2065
46097,"Miner County, South Dakota",2213
46099,"Minnehaha County, South Dakota",191682
46101,"Moody County, South Dakota",6508
46102,"Oglala Lakota County, South Dakota",14277
46103,"Pennington County, South Dakota",112504
46105,"Perkins County, South Dakota",2996
46107,"Potter County, South Dakota",2311
46109,"Roberts County, South Dakota",10310
46111,"Sanborn County, South Dakota",2372
46115,"Spink County, South Dakota",6438
46117,"Stanley County, South Dakota",3058
46119,"Sully County, South Dakota",1278
46121,"Todd County, South Dakota",10308
46123,"Tripp County, South Dakota",5448
46125,"Turner County, South Dakota",8325
46127,"Union County, South Dakota",15659
46129,"Walworth County, South Dakota",5431
46135,"Yankton County, South Dakota",22746
46137,"Ziebach County, South Dakota",2767
47001,"Anderson County, Tennessee",76513
47003,"Bedford County, Tennessee",48937
47005,"Benton County, Tennessee",16133
47007,"Bledsoe County, Tennessee",14961
47009,"Blount County, Tennessee",131641
47011,"Bradley County, Tennessee",106924
47013,"Campbell County, Tennessee",39818
47015,"Cannon County, Tennessee",14374
47017,"Carroll County, Tennessee",27841
47019,"Carter County, Tennessee",56452
47021,"Cheatham County, Tennessee",40539
47023,"Chester County, Tennessee",17260
47025,"Claiborne County, Tennessee",31827
47027,"Clay County, Tennessee",7640
47029,"Cocke County, Tennessee",35797
47031,"Coffee County, Tennessee",56024
47033,"Crockett County, Tennessee",14310
47035,"Cumberland County, Tennessee",60016
47037,"Davidson County, Tennessee",690540
47039,"Decatur County, Tennessee",11663
47041,"DeKalb County, Tennessee",20104
47043,"Dickson County, Tennessee",53289
47045,"Dyer County, Tennessee",37201
47047,"Fayette County, Tennessee",40612
47049,"Fentress County, Tennessee",18405
47051,"Franklin County, Tennessee",41999
47053,"Gibson County, Tennessee",49193
47055,"Giles County, Tennessee",29403
47057,"Grainger County, Tennessee",23268
47059,"Greene County, Tennessee",69077
47061,"Grundy County, Tennessee",13371
47063,"Hamblen County, Tennessee",64479
47065,"Hamilton County, Tennessee",364718
47067,"Hancock County, Tennessee",6568
47069,"Hardeman County, Tennessee",25247
47071,"Hardin County, Tennessee",25665
47073,"Hawkins County, Tennessee",56735
47075,"Haywood County, Tennessee",17391
47077,"Henderson County, Tennessee",27956
47079,"Henry County, Tennessee",32251
47081,"Hickman County, Tennessee",25017
47083,"Houston County, Tennessee",8201
47085,"Humphreys County, Tennessee",18528
47087,"Jackson County, Tennessee",11767
47089,"Jefferson County, Tennessee",54162
47091,"Johnson County, Tennessee",17755
47093,"Knox County, Tennessee",466184
47095,"Lake County, Tennessee",7273
47097,"Lauderdale County, Tennessee",25689
47099,"Lawrence County, Tennessee",43780
47101,"Lewis County, Tennessee",12131
47103,"Lincoln County, Tennessee",34158
47105,"Loudon County, Tennessee",53169
47107,"McMinn County, Tennessee",53392
47109,"McNairy County, Tennessee",25814
47111,"Macon County, Tennessee",24208
47113,"Madison County, Tennessee",97838
47115,"Marion County, Tennessee",28639
47117,"Marshall County, Tennessee",33708
47119,"Maury County, Tennessee",94615
47121,"Meigs County, Tennessee",12237
47123,"Monroe County, Tennessee",46413
47125,"Montgomery County, Tennessee",204992
47127,"Moore County, Tennessee",6396
47129,"Morgan County, Tennessee",21538
47131,"Obion County, Tennessee",30343
47133,"Overton County, Tennessee",22171
47135,"Perry County, Tennessee",8020
47137,"Pickett County, Tennessee",5068
47139,"Polk County, Tennessee",16807
47141,"Putnam County, Tennessee",78542
47143,"Rhea County, Tennessee",32964
47145,"Roane County, Tennessee",53331
47147,"Robertson County, Tennessee",70982
47149,"Rutherford County, Tennessee",324139
47151,"Scott County, Tennessee",22020
47153,"Sequatchie County, Tennessee",14936
47155,"Sevier County, Tennessee",98007
47157,"Shelby County, Tennessee",936611
47159,"Smith County, Tennessee",19926
47161,"Stewart County, Tennessee",13553
47163,"Sullivan County, Tennessee",157707
47165,"Sumner County, Tennessee",187680
47167,"Tipton County, Tennessee",61562
47169,"Trousdale County, Tennessee",10910
47171,"Unicoi County, Tennessee",17821
47173,"Union County, Tennessee",19678
47175,"Van Buren County, Tennessee",5813
47177,"Warren County, Tennessee",40971
47179,"Washington County, Tennessee",128874
47181,"Wayne County, Tennessee",16638
47183,"Weakley County, Tennessee",33377
47185,"White County, Tennessee",27087
47187,"Williamson County, Tennessee",232380
47189,"Wilson County, Tennessee",140604
48001,"Anderson County, Texas",57917
48003,"Andrews County, Texas",18227
48005,"Angelina County, Texas",87119
48007,"Aransas County, Texas",24220
48009,"Archer County, Texas",8754
48011,"Armstrong County, Texas",1950
48013,"Atascosa County, Texas",50194
48015,"Austin County, Texas",29892
48017,"Bailey County, Texas",6916
48019,"Bandera County, Texas",22770
48021,"Bastrop County, Texas",86839
48023,"Baylor County, Texas",3560
48025,"Bee County, Texas",32609
48027,"Bell County, Texas",355700
48029,"Bexar County, Texas",1978826
48031,"Blanco County, Texas",11733
48033,"Borden County, Texas",653
48035,"Bosque County, Texas",18428
48037,"Bowie County, Texas",93622
48039,"Brazoria County, Texas",368062
48041,"Brazos County, Texas",226370
48043,"Brewster County, Texas",9231
48045,"Briscoe County, Texas",1348
48047,"Brooks County, Texas",7100
48049,"Brown County, Texas",37805
48051,"Burleson County, Texas",18237
48053,"Burnet County, Texas",47548
48055,"Caldwell County, Texas",42817
48057,"Calhoun County, Texas",21470
48059,"Callahan County, Texas",13959
48061,"Cameron County, Texas",422135
48063,"Camp County, Texas",12938
48065,"Carson County, Texas",5957
48067,"Cass County, Texas",30002
48069,"Castro County, Texas",7561
48071,"Chambers County, Texas",42571
48073,"Cherokee County, Texas",52341
48075,"Childress County, Texas",7219
48077,"Clay County, Texas",10444
48079,"Cochran County, Texas",2860
48081,"Coke County, Texas",3298
48083,"Coleman County, Texas",8281
48085,"Collin County, Texas",1006038
48087,"Collingsworth County, Texas",2939
48089,"Colorado County, Texas",21357
48091,"Comal County, Texas",148921
48093,"Comanche County, Texas",13597
48095,"Concho County, Texas",3018
48097,"Cooke County, Texas",40428
48099,"Coryell County, Texas",75576
48101,"Cottle County, Texas",1624
48103,"Crane County, Texas",4739
48105,"Crockett County, Texas",3393
48107,"Crosby County, Texas",5753
48109,"Culberson County, Texas",2183
48111,"Dallam County, Texas",7272
48113,"Dallas County, Texas",2622634
48115,"Dawson County, Texas",12849
48117,"Deaf Smith County, Texas",18617
48119,"Delta County, Texas",5277
48121,"Denton County, Texas",861690
48123,"DeWitt County, Texas",20217
48125,"Dickens County, Texas",2182
48127,"Dimmit County, Texas",10232
48129,"Donley County, Texas",3317
48131,"Duval County, Texas",11194
48133,"Eastland County, Texas",18289
48135,"Ector County, Texas",162067
48137,"Edwards County, Texas",1944
48139,"Ellis County, Texas",179484
48141,"El Paso County, Texas",836915
48143,"Erath County, Texas",42226
48145,"Falls County, Texas",17281
48147,"Fannin County, Texas",35046
48149,"Fayette County, Texas",25247
48151,"Fisher County, Texas",3827
48153,"Floyd County, Texas",5782
48155,"Foard County, Texas",1207
48157,"Fort Bend County, Texas",790892
48159,"Franklin County, Texas",10767
48161,"Freestone County, Texas",19744
48163,"Frio County, Texas",20013
48165,"Gaines County, Texas",21077
48167,"Galveston County, Texas",337600
48169,"Garza County, Texas",6028
48171,"Gillespie County, Texas",26668
48173,"Glasscock County, Texas",1447
48175,"Goliad County, Texas",7578
48177,"Gonzales County, Texas",20828
48179,"Gray County, Texas",22063
48181,"Grayson County, Texas",133527
48183,"Gregg County, Texas",123633
48185,"Grimes County, Texas",28447
48187,"Guadalupe County, Texas",163030
48189,"Hale County, Texas",33463
48191,"Hall County, Texas",3025
48193,"Hamilton County, Texas",8434
48195,"Hansford County, Texas",5431
48197,"Hardeman County, Texas",3958
48199,"Hardin County, Texas",57356
48201,"Harris County, Texas",4680609
48203,"Harrison County, Texas",66547
48205,"Hartley County, Texas",5588
48207,"Haskell County, Texas",5711
48209,"Hays County, Texas",222827
48211,"Hemphill County, Texas",3901
48213,"Henderson County, Texas",81969
48215,"Hidalgo County, Texas",861137
48217,"Hill County, Texas",36109
48219,"Hockley County, Texas",22986
48221,"Hood County, Texas",60025
48223,"Hopkins County, Texas",36708
48225,"Houston County, Texas",22942
48227,"Howard County, Texas",36213
48229,"Hudspeth County, Texas",4687
48231,"Hunt County, Texas",96202
48233,"Hutchinson County, Texas",21105
48235,"Irion County, Texas",1553
48237,"Jack County, Texas",8888
48239,"Jackson County, Texas",14822
48241,"Jasper County, Texas",35562
48243,"Jeff Davis County, Texas",2245
48245,"Jefferson County, Texas",253136
48247,"Jim Hogg County, Texas",5187
48249,"Jim Wells County, Texas",40796
48251,"Johnson County, Texas",171359
48253,"Jones County, Texas",19874
48255,"Karnes County, Texas",15547
48257,"Kaufman County, Texas",129792
48259,"Kendall County, Texas",45491
48261,"Kenedy County, Texas",391
48263,"Kent County, Texas",704
48265,"Kerr County, Texas",52195
48267,"Kimble County, Texas",4375
48269,"King County, Texas",279
48271,"Kinney County, Texas",3674
48273,"Kleberg County, Texas",30725
48275,"Knox County, Texas",3679
48277,"Lamar County, Texas",49705
48279,"Lamb County, Texas",13018
48281,"Lampasas County, Texas",21152
48283,"La Salle County, Texas",7551
48285,"Lavaca County, Texas",20072
48287,"Lee County, Texas",17174
48289,"Leon County, Texas",17325
48291,"Liberty County, Texas",86173
48293,"Limestone County, Texas",23364
48295,"Lipscomb County, Texas",3301
48297,"Live Oak County, Texas",12175
48299,"Llano County, Texas",21452
48301,"Loving County, Texas",117
48303,"Lubbock County, Texas",308392
48305,"Lynn County, Texas",5886
48307,"McCulloch County, Texas",7970
48309,"McLennan County, Texas",254045
48311,"McMullen County, Texas",724
48313,"Madison County, Texas",14329
48315,"Marion County, Texas",9987
48317,"Martin County, Texas",5676
48319,"Mason County, Texas",4248
48321,"Matagorda County, Texas",36791
48323,"Maverick County, Texas",58098
48325,"Medina County, Texas",50869
48327,"Menard County, Texas",2108
48329,"Midland County, Texas",171238
48331,"Milam County, Texas",24797
48333,"Mills County, Texas",4877
48335,"Mitchell County, Texas",8256
48337,"Montague County, Texas",19640
48339,"Montgomery County, Texas",590188
48341,"Moore County, Texas",21169
48343,"Morris County, Texas",12357
48345,"Motley County, Texas",1362
48347,"Nacogdoches County, Texas",65080
48349,"Navarro County, Texas",49475
48351,"Newton County, Texas",13788
48353,"Nolan County, Texas",14901
48355,"Nueces County, Texas",362151
48357,"Ochiltree County, Texas",9907
48359,"Oldham County, Texas",2110
48361,"Orange County, Texas",83776
48363,"Palo Pinto County, Texas",28792
48365,"Panola County, Texas",23186
48367,"Parker County, Texas",138447
48369,"Parmer County, Texas",9639
48371,"Pecos County, Texas",15725
48373,"Polk County, Texas",50155
48375,"Potter County, Texas",118323
48377,"Presidio County, Texas",6808
48379,"Rains County, Texas",12001
48381,"Randall County, Texas",136005
48383,"Reagan County, Texas",3766
48385,"Real County, Texas",3429
48387,"Red River County, Texas",12115
48389,"Reeves County, Texas",15546
48391,"Refugio County, Texas",7015
48393,"Roberts County, Texas",784
48395,"Robertson County, Texas",17094
48397,"Rockwall County, Texas",101175
48399,"Runnels County, Texas",10280
48401,"Rusk County, Texas",53988
48403,"Sabine County, Texas",10470
48405,"San Augustine County, Texas",8260
48407,"San Jacinto County, Texas",28574
48409,"San Patricio County, Texas",66969
48411,"San Saba County, Texas",6004
48413,"Schleicher County, Texas",2898
48415,"Scurry County, Texas",16918
48417,"Shackelford County, Texas",3291
48419,"Shelby County, Texas",25263
48421,"Sherman County, Texas",3046
48423,"Smith County, Texas",230184
48425,"Somervell County, Texas",8958
48427,"Starr County, Texas",64032
48429,"Stephens County, Texas",9358
48431,"Sterling County, Texas",1274
48433,"Stonewall County, Texas",1412
48435,"Sutton County, Texas",3793
48437,"Swisher County, Texas",7403
48439,"Tarrant County, Texas",2077153
48441,"Taylor County, Texas",137521
48443,"Terrell County, Texas",903
48445,"Terry County, Texas",12408
48447,"Throckmorton County, Texas",1500
48449,"Titus County, Texas",32709
48451,"Tom Green County, Texas",118645
48453,"Travis County, Texas",1250884
48455,"Trinity County, Texas",14689
48457,"Tyler County, Texas",21524
48459,"Upshur County, Texas",41386
48461,"Upton County, Texas",3651
48463,"Uvalde County, Texas",26899
48465,"Val Verde County, Texas",49018
48467,"Van Zandt County, Texas",55970
48469,"Victoria County, Texas",92044
48471,"Walker County, Texas",72295
48473,"Waller County, Texas",53626
48475,"Ward County, Texas",11745
48477,"Washington County, Texas",35275
48479,"Webb County, Texas",274847
48481,"Wharton County, Texas",41672
48483,"Wheeler County, Texas",5187
48485,"Wichita County, Texas",132154
48487,"Wilbarger County, Texas",12717
48489,"Willacy County, Texas",21419
48491,"Williamson County, Texas",570437
48493,"Wilson County, Texas",50110
48495,"Winkler County, Texas",7822
48497,"Wise County, Texas",67884
48499,"Wood County, Texas",45054
48501,"Yoakum County, Texas",8612
48503,"Young County, Texas",17961
48505,"Zapata County, Texas",14243
48507,"Zavala County, Texas",11930
49001,"Beaver County, Utah",6594
49003,"Box Elder County, Utah",54953
49005,"Cache County, Utah",126336
49007,"Carbon County, Utah",20401
49009,"Daggett County, Utah",590
49011,"Davis County, Utah",350761
49013,"Duchesne County, Utah",19950
49015,"Emery County, Utah",10099
49017,"Garfield County, Utah",5000
49019,"Grand County, Utah",9698
49021,"Iron County, Utah",53148
49023,"Juab County, Utah",11623
49025,"Kane County, Utah",7658
49027,"Millard County, Utah",12963
49029,"Morgan County, Utah",11950
49031,"Piute County, Utah",1870
49033,"Rich County, Utah",2415
49035,"Salt Lake County, Utah",1146215
49037,"San Juan County, Utah",15295
49039,"Sanpete County, Utah",30421
49041,"Sevier County, Utah",21475
49043,"Summit County, Utah",41680
49045,"Tooele County, Utah",69740
49047,"Uintah County, Utah",35736
49049,"Utah County, Utah",621506
49051,"Wasatch County, Utah",33053
49053,"Washington County, Utah",172127
49055,"Wayne County, Utah",2698
49057,"Weber County, Utah",255284
50001,"Addison County, Vermont",36947
50003,"Bennington County, Vermont",35649
50005,"Caledonia County, Vermont",30027
50007,"Chittenden County, Vermont",163414
50009,"Essex County, Vermont",6179
50011,"Franklin County, Vermont",49275
50013,"Grand Isle County, Vermont",7075
50015,"Lamoille County, Vermont",25376
50017,"Orange County, Vermont",28873
50019,"Orleans County, Vermont",26843
50021,"Rutland County, Vermont",58527
50023,"Washington County, Vermont",58336
50025,"Windham County, Vermont",42628
50027,"Windsor County, Vermont",55191
51001,"Accomack County, Virginia",32560
51003,"Albemarle County, Virginia",108819
51005,"Alleghany County, Virginia",15030
51007,"Amelia County, Virginia",12970
51009,"Amherst County, Virginia",31782
51011,"Appomattox County, Virginia",15814
51013,"Arlington County, Virginia",236434
51015,"Augusta County, Virginia",75754
51017,"Bath County, Virginia",4248
51019,"Bedford County, Virginia",78965
51021,"Bland County, Virginia",6334
51023,"Botetourt County, Virginia",33440
51025,"Brunswick County, Virginia",16336
51027,"Buchanan County, Virginia",21374
51029,"Buckingham County, Virginia",17087
51031,"Campbell County, Virginia",55406
51033,"Caroline County, Virginia",30581
51035,"Carroll County, Virginia",29911
51036,"Charles City County, Virginia",6965
51037,"Charlotte County, Virginia",11953
51041,"Chesterfield County, Virginia",348500
51043,"Clarke County, Virginia",14498
51045,"Craig County, Virginia",5103
51047,"Culpeper County, Virginia",51935
51049,"Cumberland County, Virginia",9869
51051,"Dickenson County, Virginia",14524
51053,"Dinwiddie County, Virginia",28686
51057,"Essex County, Virginia",10960
51059,"Fairfax County, Virginia",1149439
51061,"Fauquier County, Virginia",70353
51063,"Floyd County, Virginia",15766
51065,"Fluvanna County, Virginia",26873
51067,"Franklin County, Virginia",56231
51069,"Frederick County, Virginia",88054
51071,"Giles County, Virginia",16760
51073,"Gloucester County, Virginia",37362
51075,"Goochland County, Virginia",23472
51077,"Grayson County, Virginia",15651
51079,"Greene County, Virginia",19734
51081,"Greensville County, Virginia",11403
51083,"Halifax County, Virginia",34295
51085,"Hanover County, Virginia",106538
51087,"Henrico County, Virginia",330076
51089,"Henry County, Virginia",51032
51091,"Highland County, Virginia",2202
51093,"Isle of Wight County, Virginia",37107
51095,"James City County, Virginia",76032
51097,"King and Queen County, Virginia",7011
51099,"King George County, Virginia",26679
51101,"King William County, Virginia",16985
51103,"Lancaster County, Virginia",10686
51105,"Lee County, Virginia",23723
51107,"Loudoun County, Virginia",405312
51109,"Louisa County, Virginia",36654
51111,"Lunenburg County, Virginia",12294
51113,"Madison County, Virginia",13208
51115,"Mathews County, Virginia",8760
51117,"Mecklenburg County, Virginia",30726
51119,"Middlesex County, Virginia",10642
51121,"Montgomery County, Virginia",98495
51125,"Nelson County, Virginia",14812
51127,"New Kent County, Virginia",22310
51131,"Northampton County, Virginia",11826
51133,"Northumberland County, Virginia",12151
51135,"Nottoway County, Virginia",15338
51137,"Orange County, Virginia",36501
51139,"Page County, Virginia",23862
51141,"Patrick County, Virginia",17660
51143,"Pittsylvania County, Virginia",60867
51145,"Powhatan County, Virginia",29253
51147,"Prince Edward County, Virginia",22892
51149,"Prince George County, Virginia",38292
51153,"Prince William County, Virginia",466834
51155,"Pulaski County, Virginia",34113
51157,"Rappahannock County, Virginia",7360
51159,"Richmond County, Virginia",8951
51161,"Roanoke County, Virginia",94103
51163,"Rockbridge County, Virginia",22728
51165,"Rockingham County, Virginia",81138
51167,"Russell County, Virginia",26937
51169,"Scott County, Virginia",21761
51171,"Shenandoah County, Virginia",43441
51173,"Smyth County, Virginia",30539
51175,"Southampton County, Virginia",17829
51177,"Spotsylvania County, Virginia",134683
51179,"Stafford County, Virginia",150185
51181,"Surry County, Virginia",6459
51183,"Sussex County, Virginia",11202
51185,"Tazewell County, Virginia",41201
51187,"Warren County, Virginia",39888
51191,"Washington County, Virginia",54005
51193,"Westmoreland County, Virginia",17873
51195,"Wise County, Virginia",38032
51197,"Wythe County, Virginia",28725
51199,"York County, Virginia",68389
51510,"Alexandria city, Virginia",158309
51520,"Bristol city, Virginia",17059
51530,"Buena Vista city, Virginia",6477
51540,"Charlottesville city, Virginia",47217
51550,"Chesapeake city, Virginia",242647
51570,"Colonial Heights city, Virginia",17283
51580,"Covington city, Virginia",5653
51590,"Danville city, Virginia",40668
51595,"Emporia city, Virginia",5408
51600,"Fairfax city, Virginia",23312
51610,"Falls Church city, Virginia",14309
51620,"Franklin city, Virginia",8015
51630,"Fredericksburg city, Virginia",29059
51640,"Galax city, Virginia",6402
51650,"Hampton city, Virginia",135169
51660,"Harrisonburg city, Virginia",53558
51670,"Hopewell city, Virginia",22500
51678,"Lexington city, Virginia",7205
51680,"Lynchburg city, Virginia",80970
51683,"Manassas city, Virginia",41038
51685,"Manassas Park city, Virginia",17548
51690,"Martinsville city, Virginia",12646
51700,"Newport News city, Virginia",179582
51710,"Norfolk city, Virginia",244300
51720,"Norton city, Virginia",3969
51730,"Petersburg city, Virginia",30791
51735,"Poquoson city, Virginia",12121
51740,"Portsmouth city, Virginia",94961
51750,"Radford city, Virginia",17833
51760,"Richmond city, Virginia",229233
51770,"Roanoke city, Virginia",99122
51775,"Salem city, Virginia",25290
51790,"Staunton city, Virginia",24660
51800,"Suffolk city, Virginia",91383
51810,"Virginia Beach city, Virginia",450882
51820,"Waynesboro city, Virginia",22300
51830,"Williamsburg city, Virginia",15034
51840,"Winchester city, Virginia",27912
53001,"Adams County, Washington",19702
53003,"Asotin County, Washington",22636
53005,"Benton County, Washington",200715
53007,"Chelan County, Washington",76653
53009,"Clallam County, Washington",76482
53011,"Clark County, Washington",481950
53013,"Columbia County, Washington",4024
53015,"Cowlitz County, Washington",108399
53017,"Douglas County, Washington",42520
53019,"Ferry County, Washington",7643
53021,"Franklin County, Washington",93681
53023,"Garfield County, Washington",2258
53025,"Grant County, Washington",96648
53027,"Grays Harbor County, Washington",73769
53029,"Island County, Washington",84187
53031,"Jefferson County, Washington",31825
53033,"King County, Washington",2225064
53035,"Kitsap County, Washington",268945
53037,"Kittitas County, Washington",47097
53039,"Klickitat County, Washington",22055
53041,"Lewis County, Washington",79430
53043,"Lincoln County, Washington",10732
53045,"Mason County, Washington",65326
53047,"Okanogan County, Washington",42080
53049,"Pacific County, Washington",22121
53051,"Pend Oreille County, Washington",13588
53053,"Pierce County, Washington",891862
53055,"San Juan County, Washington",16953
53057,"Skagit County, Washington",127442
53059,"Skamania County, Washington",11906
53061,"Snohomish County, Washington",811572
53063,"Spokane County, Washington",513402
53065,"Stevens County, Washington",45233
53067,"Thurston County, Washington",284698
53069,"Wahkiakum County, Washington",4318
53071,"Walla Walla County, Washington",60785
53073,"Whatcom County, Washington",224538
53075,"Whitman County, Washington",49577
53077,"Yakima County, Washington",250649
54001,"Barbour County, West Virginia",16543
54003,"Berkeley County, West Virginia",117615
54005,"Boone County, West Virginia",21897
54007,"Braxton County, West Virginia",14032
54009,"Brooke County, West Virginia",22162
54011,"Cabell County, West Virginia",93328
54013,"Calhoun County, West Virginia",7185
54015,"Clay County, West Virginia",8599
54017,"Doddridge County, West Virginia",8499
54019,"Fayette County, West Virginia",43087
54021,"Gilmer County, West Virginia",7970
54023,"Grant County, West Virginia",11565
54025,"Greenbrier County, West Virginia",34893
54027,"Hampshire County, West Virginia",23304
54029,"Hancock County, West Virginia",29118
54031,"Hardy County, West Virginia",13789
54033,"Harrison County, West Virginia",67620
54035,"Jackson County, West Virginia",28793
54037,"Jefferson County, West Virginia",56922
54039,"Kanawha County, West Virginia",181014
54041,"Lewis County, West Virginia",16024
54043,"Lincoln County, West Virginia",20617
54045,"Logan County, West Virginia",32593
54047,"McDowell County, West Virginia",18083
54049,"Marion County, West Virginia",56233
54051,"Marshall County, West Virginia",30900
54053,"Mason County, West Virginia",26700
54055,"Mercer County, West Virginia",59370
54057,"Mineral County, West Virginia",27047
54059,"Mingo County, West Virginia",23808
54061,"Monongalia County, West Virginia",106196
54063,"Monroe County, West Virginia",13344
54065,"Morgan County, West Virginia",17800
54067,"Nicholas County, West Virginia",24857
54069,"Ohio County, West Virginia",41875
54071,"Pendleton County, West Virginia",6968
54073,"Pleasants County, West Virginia",7457
54075,"Pocahontas County, West Virginia",8382
54077,"Preston County, West Virginia",33610
54079,"Putnam County, West Virginia",56604
54081,"Raleigh County, West Virginia",74452
54083,"Randolph County, West Virginia",28763
54085,"Ritchie County, West Virginia",9747
54087,"Roane County, West Virginia",13831
54089,"Summers County, West Virginia",12710
